icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;4;-;-;-;-;-;-;-;-;0.8058602154870217;0.7708376692952231;-;-;-;-;-;-;1.616109378282722;1.809954751131222;0.2224342762322303;0.1446294932288966;0.1117321937340044;0.00788317868505306
C01;Base of tongue;11;-;-;-;-;-;-;0.9394522993095026;-;-;-;0.7967238714406361;2.578072632899644;2.768395991362605;-;1.323241412163235;-;3.232218756565444;-;0.6116942596386332;0.4866559194251701;0.3526879985271838;0.04202059990777718
C02;Tongue;34;-;-;-;-;0.9069143147355437;-;0.9394522993095026;-;0.8058602154870217;-;5.577067100084452;2.578072632899644;6.459590646512743;4.050277444004914;3.969724236489705;2.68517648322436;8.080546891413611;1.809954751131222;1.890691347973958;1.487425836317595;1.094838863342262;0.126354899336667
C03;Gum;15;-;-;-;-;-;-;0.9394522993095026;-;0.8058602154870217;-;0.7967238714406361;-;0.9227986637875347;1.350092481334972;2.64648282432647;6.7129412080609;1.616109378282722;3.619909502262443;0.8341285358708636;0.5440996771758406;0.368208828421238;0.0373000935631973
C04;Floor of mouth;21;-;-;-;-;-;-;-;-;-;1.541675338590446;2.390171614321908;4.296787721499407;7.382389310300278;-;-;-;3.232218756565444;1.809954751131222;1.167779950219209;0.9525777505858098;0.7043870498419929;0.07802466483926018
C05;Palate;12;-;-;-;-;0.9069143147355437;-;-;-;-;0.7708376692952231;2.390171614321908;0.8593575442998814;0.9227986637875347;-;5.292965648652941;1.34258824161218;-;-;0.6673028286966908;0.5680967720238888;0.4288834297653296;0.05569970922482126
C06;Mouth, NOS;16;-;-;-;-;-;-;-;-;-;1.541675338590446;2.390171614321908;4.296787721499407;-;1.350092481334972;1.323241412163235;1.34258824161218;3.232218756565444;1.809954751131222;0.8897371049289211;0.7040109915213354;0.4894849625294175;0.05449498892379223
C07;Parotid gland;18;-;-;-;0.91505540660487;-;0.9548271285483763;-;1.663976571209877;-;-;0.7967238714406361;2.578072632899644;0.9227986637875347;4.050277444004914;1.323241412163235;1.34258824161218;6.464437513130888;-;1.000954243045036;0.7971695796982649;0.6321720181356084;0.06600307403510364
C08;Salivary glands, NOS;1;-;-;-;-;-;-;-;-;-;-;0.7967238714406361;-;-;-;-;-;-;-;0.05560856905805757;0.05577067100084452;0.0398361935720318;0.003983540012142406
C09;Tonsil;28;-;-;-;-;-;-;-;-;0.8058602154870217;1.541675338590446;3.186895485762544;6.874860354399051;5.53679198272521;1.350092481334972;-;4.02776472483654;3.232218756565444;1.809954751131222;1.557039933625612;1.261722122016101;0.9026542902446435;0.096434351455843
