icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRi
C00;Lip;23.0;-;-;-;-;-;-;-;-;0.2689560203115587;0.2514717383486856;0.2422721248961258;0.5186210902452559;1.480560243996328;1.357340156229852;1.78324640007133;1.196172248803828;1.566587815079974;1.000810656631872;0.413074341707667;0.3159226974080067;0.224490372669004;0.02950798440815028
C01;Base of tongue;140.0;-;-;-;-;0.2918838769184068;-;-;-;0.8068680609346759;1.7603021684408;3.149537623649636;4.926900357329931;9.771697610375766;11.19805628889628;6.241362400249653;5.382775119617225;3.133175630159949;4.003242626527487;2.51436555822058;2.01898313157719;1.473080502958202;0.190551262057348
C02;Tongue;188.0;-;-;-;-;-;-;0.2764271241351287;0.8033655661451038;1.613736121869352;1.7603021684408;4.118626123234139;9.594490169537234;8.883361463977968;13.57340156229852;9.36204360037448;6.578947368421052;6.266351260319897;7.005674596423103;3.3764337496105;2.708006057077875;1.938867752182109;0.2496167075825895
C03;Gum;54.0;-;-;-;-;-;-;-;-;0.2689560203115587;0.5029434766973713;1.453632749376755;3.111726541471535;1.480560243996328;2.714680312459704;3.120681200124827;2.392344497607656;5.48305735277991;2.001621313263743;0.969826715313654;0.7414201870498293;0.5078879503906706;0.06324589406973002
C04;Floor of mouth;143.0;-;-;-;-;-;-;-;0.5355770440967359;0.5379120406231174;2.514717383486857;4.118626123234139;5.445521447575187;11.84448195197063;7.804705898321648;9.36204360037448;2.99043062200957;0.7832939075399872;1.000810656631872;2.56824482018245;2.129132867879912;1.573030708234036;0.2105958625340354
C05;Palate;87.0;-;-;-;-;-;-;-;-;0.5379120406231174;1.257358691743429;1.695904874272881;4.408279267084676;6.514465073583843;4.072020468689556;5.795550800231822;2.392344497607656;2.349881722619962;2.001621313263743;1.56249859689422;1.26271156523456;0.9131738515031957;0.1213337870454412
C06;Mouth, NOS;51.0;-;-;-;-;0.2918838769184068;-;-;-;0.5379120406231174;0.2514717383486856;0.2422721248961258;3.111726541471535;2.961120487992656;2.714680312459704;3.120681200124827;2.99043062200957;2.349881722619962;1.000810656631872;0.915947453351784;0.722930586277811;0.5162530258077971;0.06613686154417486
C07;Parotid gland;46.0;-;0.2942621817186677;-;-;-;0.2724921862865582;0.5528542482702573;0.8033655661451038;0.2689560203115587;0.2514717383486856;0.2422721248961258;0.7779316353678838;0.8883361463977969;2.375345273402241;2.229058000089162;2.99043062200957;6.266351260319897;5.00405328315936;0.826148683415335;0.6134880988740983;0.4446866121161037;0.04477170008801989
C08;Salivary glands, NOS;6.0;-;-;-;-;-;-;-;-;0.2689560203115587;-;-;-;0.2961120487992656;0.678670078114926;0.4458116000178324;-;-;1.000810656631872;0.107758523923739;0.08416178155322311;0.06226223079762792;0.00844739192397137
C09;Tonsil;224.0;-;-;-;-;-;-;0.2764271241351287;0.5355770440967359;0.2689560203115587;4.02354781357897;6.541347372195398;13.48414834637665;12.43670604956916;12.89473148418359;8.024608800320983;7.775119617224881;7.049645167859884;5.00405328315936;4.02298489315293;3.278660979694966;2.355525833534219;0.2920030895013581
C10;Oropharynx;136.0;-;-;-;-;-;-;-;0.2677885220483679;-;2.514717383486857;2.180449124065132;7.260695263433583;11.84448195197063;7.804705898321648;6.241362400249653;3.588516746411484;3.133175630159949;1.000810656631872;2.44252654227142;1.987811971213074;1.455703423004255;0.1903895314779858
C11;Nasopharynx;50.0;-;-;0.3115488025621774;-;0.5837677538368136;-;0.2764271241351287;1.071154088193472;1.344780101557793;1.257358691743429;0.9690884995845034;1.555863270735768;1.184448195197062;3.054015351517167;0.8916232000356649;2.392344497607656;1.566587815079974;1.000810656631872;0.897987699364494;0.7819931450479596;0.6160042583727329;0.06248084797931819
C12;Pyriform sinus;165.0;-;-;-;-;-;-;-;-;0.5379120406231174;1.257358691743429;5.087714622818642;9.335179624414607;10.95614580557283;9.501381093608963;7.132985600285319;5.980861244019139;5.48305735277991;3.002431969895615;2.96335940790283;2.388243972466537;1.703692196149967;0.2188036624333645
C13;Hypopharynx;79.0;-;-;-;-;-;-;-;-;0.2689560203115587;-;1.695904874272881;3.889658176839419;7.402801219981641;4.072020468689556;4.458116000178324;1.196172248803828;3.133175630159949;3.002431969895615;1.4188205649959;1.122963633959922;0.8065936753577492;0.1088779686830743
C14;Lip, oral cavity and pharynx, NOS;13.0;-;-;-;-;-;-;-;-;-;-;-;0.7779316353678838;0.8883361463977969;1.018005117172389;1.337434800053497;-;-;1.000810656631872;0.233476801834768;0.1819440606967821;0.1289436140700282;0.02010651686386034
C15;Oesophagus;774.0;-;-;-;-;-;-;0.5528542482702573;1.33894261024184;1.613736121869352;6.035321720368457;10.90224562032566;18.15173815858396;36.71789405110894;48.52491058521721;59.73875440238955;56.81818181818181;51.69739789763915;60.04863939791231;13.9008495861624;10.3429990793453;7.089783261712876;0.9136823100598268
C16;Stomach;910.0;-;-;-;-;-;0.8174765588596746;0.5528542482702573;2.945673742532048;5.648076426542732;8.298567365506628;14.77859961866368;19.70760142931972;29.01898078232803;42.07754484312541;53.94320360215773;92.70334928229666;79.11268466153871;104.0843082897147;16.3433761284338;11.93372729905005;7.984310575995118;0.8850034774445792
C17;Small intestine;191.0;-;-;-;-;-;-;-;0.8033655661451038;1.344780101557793;2.263245645138171;3.876353998338014;8.557247989046722;5.922240975985313;11.87672636701121;11.59110160046364;7.177033492822967;17.23246596587972;10.00810656631872;3.43031301157237;2.628437597797405;1.833777757897477;0.2309083068848472
