icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRi
C00;Lip;2;-;-;-;-;-;-;-;-;-;-;-;-;-;4.179029629320072;-;-;7.019021548396153;-;0.326743462271749;0.2373514006567645;0.1604659966215829;0.02089296526256446
C01;Base of tongue;3;-;-;-;-;-;-;-;-;-;-;2.808673182788451;-;3.519515714637666;4.179029629320072;-;-;-;-;0.490115193407624;0.5397440936998779;0.4065851766045313;0.05252229484495885
C02;Tongue;12;-;-;-;-;-;-;-;-;2.362279126901635;2.54841997961264;2.808673182788451;9.073037955542114;3.519515714637666;4.179029629320072;9.666972787471604;6.234802668495543;-;5.267316302343956;1.9604607736305;1.895253708505903;1.34617270516318;0.1706438793667386
C03;Gum;5;-;-;-;-;-;-;-;-;-;-;-;-;3.519515714637666;4.179029629320072;4.833486393735802;12.46960533699109;-;-;0.816858655679373;0.7375336694565819;0.4875172987097357;0.06264053131076475
C04;Floor of mouth;1;-;-;-;-;-;-;-;-;-;-;-;-;3.519515714637666;-;-;-;-;-;0.163371731135875;0.1759757857318833;0.1407806285855066;0.01759603029015677
C05;Palate;4;-;-;-;-;-;-;-;-;-;-;-;3.024345985180704;3.519515714637666;-;4.833486393735802;6.234802668495543;-;-;0.653486924543499;0.6271371900247105;0.4207722225524063;0.05687056302932092
C06;Mouth, NOS;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.234802668495543;-;5.267316302343956;0.326743462271749;0.1773692163933504;0.08868460819667522;-
C07;Parotid gland;7;-;-;-;-;2.582177808763912;-;-;-;-;-;-;3.024345985180704;-;8.358059258640145;9.666972787471604;6.234802668495543;-;-;1.14360211795112;1.111240813063981;0.8339773243019328;0.1180880003820994
C08;Salivary glands, NOS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C09;Tonsil;12;-;-;-;-;-;-;-;-;-;-;2.808673182788451;6.048691970361409;17.59757857318833;4.179029629320072;-;6.234802668495543;14.03804309679231;-;1.9604607736305;1.871645239186929;1.344193611929931;0.1530526216069084
C10;Oropharynx;4;-;-;-;-;-;-;-;-;-;2.54841997961264;-;6.048691970361409;-;4.179029629320072;-;-;-;-;0.653486924543499;0.7084721019673723;0.5202237664708169;0.06386030851625035
C11;Nasopharynx;7;-;-;-;-;-;1.863863416088869;1.927450753633245;4.154204054503157;2.362279126901635;-;2.808673182788451;-;-;4.179029629320072;-;-;-;-;1.14360211795112;1.085314122546878;0.9215496574084164;0.08644011980160071
C12;Pyriform sinus;2;-;-;-;-;-;-;-;-;-;-;-;-;3.519515714637666;-;-;6.234802668495543;-;-;0.326743462271749;0.3006718391017942;0.203128655270462;0.01759603029015677
C13;Hypopharynx;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4.179029629320072;-;-;-;-;0.163371731135875;0.1671611851728029;0.1253708888796022;0.02089296526256446
C14;Lip, oral cavity and pharynx, NOS;1;-;-;-;-;-;-;-;-;-;-;-;-;-;4.179029629320072;-;-;-;-;0.163371731135875;0.1671611851728029;0.1253708888796022;0.02089296526256446
C15;Oesophagus;21;-;-;-;-;-;-;-;-;4.72455825380327;2.54841997961264;2.808673182788451;-;14.07806285855066;8.358059258640145;9.666972787471604;12.46960533699109;42.11412929037692;5.267316302343956;3.43080635385337;2.757156858698623;1.945619382328555;0.2107014438149313
C16;Stomach;74;-;-;-;-;-;-;-;2.077102027251578;9.44911650760654;2.54841997961264;16.85203909673071;24.19476788144564;14.07806285855066;41.79029629320072;38.66789114988642;49.87842134796434;56.15217238716922;84.2770608375033;12.0895081040547;9.553965994029006;6.445990586701388;0.7454957709117194
C17;Small intestine;13;-;-;-;-;-;-;-;2.077102027251578;4.72455825380327;-;-;6.048691970361409;7.039031429275331;4.179029629320072;9.666972787471604;-;7.019021548396153;10.53463260468791;2.12383250476637;1.823696219687082;1.338087168243215;0.1685347509056467
C18;Colon;215;-;-;2.911886319958069;-;2.582177808763912;5.591590248266606;7.709803014532978;10.38551013625789;11.81139563450817;12.7420998980632;50.55611729019211;36.29215182216846;80.94886143666632;83.58059258640144;111.1701870559234;162.1048693808841;224.6086895486769;194.8907031867263;35.124922194213;27.6407334358069;19.14171330541977;2.059899998181203
C19;Rectosigmoid junction;7;-;-;-;-;-;-;-;-;-;-;2.808673182788451;-;-;8.358059258640145;14.5004591812074;6.234802668495543;-;-;1.14360211795112;1.09063932194693;0.7435326472077304;0.1282536427396286
C20;Rectum;59;-;-;-;-;-;-;-;2.077102027251578;7.086837380704903;7.64525993883792;11.2346927311538;30.24345985180705;17.59757857318833;20.89514814660036;19.33394557494321;43.64361867946879;63.17119393556538;42.13853041875165;9.6389321370166;7.999352875469071;5.460446298828319;0.5788880695319909
C21;Anus and anal canal;13;-;-;-;-;-;-;-;-;4.72455825380327;-;-;6.048691970361409;3.519515714637666;8.358059258640145;4.833486393735802;18.70440800548663;7.019021548396153;5.267316302343956;2.12383250476637;1.84589488249461;1.262089077570646;0.1373271777707963
