icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;50.0;-;0.5879516938888301;-;-;-;-;-;-;-;0.4437108425181477;1.958096729978461;3.205641929796442;2.710596398972684;4.112603072114495;4.663780304855773;12.92351433433132;9.309773400115441;19.27153594141453;1.688274897074321;1.38585239651558;0.9087675779011732;0.0883728330515754
C01;Base of tongue;33.0;-;-;-;-;-;-;-;-;0.4119413560285557;1.331132527554443;1.468572547483846;3.205641929796442;6.098841897688539;2.056301536057247;4.663780304855773;2.153919055721886;-;-;1.114261432069052;0.9873397125492932;0.7266962562246232;0.09613482134095408
C02;Tongue;64.0;-;-;-;-;-;-;-;0.4205161415120919;2.059706780142779;3.105975897627034;3.426669277462307;7.479831169525031;6.77649099743171;4.112603072114495;5.441077022331735;4.307838111443772;3.723909360046177;3.854307188282906;2.160991868255131;1.90819054808188;1.389927376174452;0.1639797578278257
C03;Gum;10.0;-;-;-;-;-;-;-;-;-;-;0.4895241824946152;0.5342736549660737;2.710596398972684;1.370867690704832;1.554593434951924;-;-;-;0.3376549794148642;0.3033254426979726;0.2264889107024645;0.03329373321661055
C04;Floor of mouth;78.0;-;-;-;-;-;-;-;0.8410322830241839;4.119413560285557;4.437108425181478;5.384766007440768;6.945557514558956;7.454140097174881;6.854338453524158;3.886483587379811;3.230878583582829;3.723909360046177;3.854307188282906;2.633708839435941;2.355370657964829;1.76263915488166;0.1994151029964475
C05;Palate;21.0;-;-;-;-;-;-;-;-;0.4119413560285557;-;2.937145094967691;1.068547309932147;1.355298199486342;4.112603072114495;1.554593434951924;1.076959527860943;-;3.854307188282906;0.7090754567712148;0.6375379885131687;0.4530386485693348;0.05718428588880053
C06;Mouth, NOS;41.0;-;-;-;-;-;-;-;0.4205161415120919;0.8238827120571115;2.218554212590739;3.426669277462307;3.739915584762516;4.065894598459026;3.427169226762079;2.331890152427886;2.153919055721886;5.585864040069264;-;1.384385415600943;1.21594372422071;0.8902644457805586;0.1022201790746302
C07;Parotid gland;30.0;-;-;-;-;-;-;0.4756468797564689;-;0.4119413560285557;0.8874216850362955;0.9790483649892304;2.671368274830368;1.355298199486342;2.741735381409663;2.331890152427886;3.230878583582829;9.309773400115441;7.708614376565812;1.012964938244593;0.83525865573857;0.5628102616814914;0.05925418923720116
C08;Salivary glands, NOS;12.0;-;-;-;-;-;-;-;-;0.4119413560285557;-;-;1.068547309932147;2.710596398972684;-;1.554593434951924;3.230878583582829;-;-;0.405185975297837;0.3397339281867762;0.2392828842527734;0.02872426629189073
C09;Tonsil;85.0;-;-;-;-;-;-;-;0.8410322830241839;0.8238827120571115;5.768240952735921;6.363814372429998;10.68547309932147;7.454140097174881;9.59607383493382;-;5.384797639304715;5.585864040069264;7.708614376565812;2.870067325026346;2.604107003585135;1.897967186874624;0.2074478157322646
C10;Oropharynx;35.0;-;-;-;-;-;-;-;-;0.4119413560285557;3.105975897627034;3.916193459956922;2.137094619864295;2.032947299229513;2.741735381409663;2.331890152427886;4.307838111443772;1.861954680023088;-;1.181792427952025;1.034663220964539;0.7549644039863344;0.08335413195950103
C11;Nasopharynx;22.0;-;-;-;-;-;0.5442917403728398;-;-;-;1.331132527554443;0.9790483649892304;1.068547309932147;-;4.112603072114495;4.663780304855773;2.153919055721886;-;-;0.7428409547127012;0.6114218360447755;0.4532984903476103;0.06347686150969256
C12;Pyriform sinus;42.0;-;-;-;-;-;-;-;0.4205161415120919;-;1.331132527554443;2.937145094967691;2.137094619864295;6.77649099743171;6.854338453524158;1.554593434951924;4.307838111443772;3.723909360046177;-;1.41815091354243;1.2394729875647;0.9069195498036485;0.1099960163325142
C13;Hypopharynx;31.0;-;-;-;-;-;-;-;-;0.8238827120571115;1.331132527554443;3.916193459956922;3.205641929796442;2.710596398972684;4.112603072114495;0.7772967174759621;1.076959527860943;-;-;1.046730436186079;0.9622151596722917;0.711453742316868;0.08435113849853959
C14;Lip, oral cavity and pharynx, NOS;12.0;-;-;-;0.5696188110916175;-;-;-;-;-;0.8874216850362955;0.9790483649892304;0.5342736549660737;0.677649099743171;0.6854338453524158;3.109186869903848;-;-;-;0.405185975297837;0.3571580544745352;0.284687075296904;0.03720623841722004
C15;Oesophagus;350.0;-;-;-;-;-;0.5442917403728398;0.4756468797564689;1.261548424536276;2.88358949219989;7.986795165326659;17.62287056980615;28.85077736816798;34.56010408690172;35.64255995832562;32.6464621339904;59.23277403235186;29.79127488036941;53.96030063596069;11.81792427952025;10.04055130363812;6.950868582966828;0.8090823950944404
C16;Stomach;517.0;-;-;-;-;-;0.5442917403728398;0.4756468797564689;0.8410322830241839;3.707472204257002;11.98019274798999;11.25905619737615;18.1653042688465;32.5271567876722;45.23863379325945;77.72967174759621;101.2341956189286;121.0270542015007;181.1524378492966;17.45676243574848;13.92072887625357;9.089447103454022;1.00723535641285
C17;Small intestine;75.0;-;-;-;-;-;-;0.9512937595129377;0.8410322830241839;1.647765424114223;0.8874216850362955;0.4895241824946152;5.342736549660736;4.065894598459026;9.59607383493382;6.218373739807697;17.23135244577509;11.17172808013853;15.41722875313162;2.532412345611482;2.04196231913514;1.37798024261905;0.1500878356683777
C18;Colon;1499.0;-;0.5879516938888301;0.5456430403230207;-;-;0.5442917403728398;1.902587519025875;2.943612990584644;5.767178984399781;15.08616864561702;25.94478167221461;56.63300742640381;108.4238559589074;159.0206521217605;251.8441364622117;313.3952226075344;323.9801143240174;373.8677972634419;50.61448141428814;39.71426213034151;26.02362696655829;3.09724086126385
C19;Rectosigmoid junction;158.0;-;-;-;-;-;-;0.4756468797564689;-;-;0.8874216850362955;2.937145094967691;5.342736549660736;13.55298199486342;22.61931689662972;28.7599785466106;23.69310961294075;37.23909360046176;26.98015031798035;5.334948674754854;4.182854912612791;2.796276503969638;0.3721818184176939
C20;Rectum;801.0;-;-;-;-;-;0.5442917403728398;0.9512937595129377;2.10258070756046;5.767178984399781;8.430506007844807;25.45525748971999;37.93342950259123;57.60017347816954;96.64617219469064;123.590178078678;148.6204148448101;122.8890088815238;185.0067450375795;27.04616385113062;21.80851011855791;14.56961554596323;1.779089272454237
C21;Anus and anal canal;28.0;-;-;-;-;-;-;-;-;-;0.8874216850362955;1.468572547483846;3.205641929796442;3.388245498715855;2.056301536057247;1.554593434951924;2.153919055721886;5.585864040069264;7.708614376565812;0.9454339423616197;0.8315834167716251;0.5712219230380119;0.06278416564950984
C22;Liver and intrahepatic bile ducts;118.0;-;0.5879516938888301;-;-;0.5295600415175072;0.5442917403728398;0.4756468797564689;0.8410322830241839;0.8238827120571115;2.662265055108886;2.937145094967691;12.28829406421969;10.16473649614756;14.39411075240073;17.87782450194713;7.538716695026601;13.03368276016162;7.708614376565812;3.984328757095397;3.373955224131356;2.446329870144852;0.3201202256523206
C23;Gallbladder;10.0;-;-;-;-;-;-;-;-;-;0.8874216850362955;0.4895241824946152;0.5342736549660737;-;-;2.331890152427886;-;3.723909360046177;3.854307188282906;0.3376549794148642;0.2741815000812556;0.1836213422157545;0.02121329803630445
C24;Biliary tract, NOS;58.0;-;-;-;-;-;-;-;-;0.4119413560285557;0.4437108425181477;0.9790483649892304;3.205641929796442;3.388245498715855;4.79803691746691;8.550263892235582;17.23135244577509;11.17172808013853;11.56292156484872;1.958398880606212;1.510582769002213;0.9649802053541617;0.1088251864074019
C25;Pancreas;332.0;-;-;-;-;0.5295600415175072;0.5442917403728398;0.4756468797564689;-;2.471648136171335;4.880819267699626;7.832386919913843;14.95966233905006;25.7506657902405;36.32799380367804;51.3015833534135;61.38669308807376;68.89232316085426;65.5232222008094;11.21014531657349;8.920574306962882;5.977443609603855;0.7227468233538925
C26;Other ill-defined digestive organs;7.0;-;-;-;-;0.5295600415175072;-;-;-;0.4119413560285557;-;-;1.068547309932147;-;-;0.7772967174759621;1.076959527860943;1.861954680023088;-;0.2363584855904049;0.1934955753058819;0.1454484801086439;0.01393575600806551
C30;Nasal cavity and middle ear;11.0;-;-;-;-;-;-;-;-;-;0.4437108425181477;0.9790483649892304;-;1.355298199486342;-;1.554593434951924;2.153919055721886;3.723909360046177;-;0.3714204773563506;0.2943133322632908;0.2010376028364923;0.02166090789624819
C31;Accessory sinuses;34.0;-;-;-;-;-;-;-;-;0.4119413560285557;1.774843370072591;2.447620912473076;1.602820964898221;3.388245498715855;4.112603072114495;3.109186869903848;3.230878583582829;5.585864040069264;-;1.148026930010538;0.9682458685839263;0.6990307233319719;0.08420084140113859
C32;Larynx;365.0;-;-;-;-;-;-;-;-;3.295530848228446;11.98019274798999;21.04953984726846;31.52214564299835;35.91540228638807;36.32799380367804;41.97402274370195;44.15534064229866;35.37713892043868;30.83445750626325;12.32440674864254;10.48743050551456;7.368453982852862;0.9061932337863898
C33;Trachea;7.0;-;-;-;-;-;-;-;-;-;-;0.4895241824946152;0.5342736549660737;0.677649099743171;0.6854338453524158;0.7772967174759621;1.076959527860943;1.861954680023088;-;0.2363584855904049;0.1911005597555713;0.1291414377019172;0.01581963606375192
C34;Bronchus and lung;3018.0;-;-;-;0.5696188110916175;0.5295600415175072;1.08858348074568;0.9512937595129377;3.364129132096735;11.94629932482812;34.60944571641552;79.79244174662229;172.0361168990757;254.1184124036891;329.693679614512;505.2428663593754;566.480711654856;545.5527212467648;335.3247253806128;101.904272787406;80.81110554975976;54.33365257550052;6.732373608767251
C37;Thymus;4.0;-;-;-;-;-;-;-;-;-;0.4437108425181477;-;-;0.677649099743171;-;0.7772967174759621;-;-;3.854307188282906;0.1350619917659457;0.1268041873705368;0.08854608483174947;0.00949283270080814
C38;Heart, mediastinum and pleura;8.0;-;-;-;-;-;-;-;-;0.4119413560285557;-;-;0.5342736549660737;1.355298199486342;0.6854338453524158;0.7772967174759621;1.076959527860943;-;3.854307188282906;0.2701239835318913;0.2394757419727038;0.1664494364699257;0.01881944778626687
C39;Respiratory system and intrathoracic organs, NOS;1.0;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.854307188282906;0.03376549794148642;0.03854307188282906;0.01927153594141453;-
C40;Bone and articular cartilage of limbs;20.0;-;-;2.182572161292083;1.139237622183235;0.5295600415175072;1.08858348074568;0.4756468797564689;-;0.8238827120571115;0.4437108425181477;-;0.5342736549660737;0.677649099743171;-;1.554593434951924;2.153919055721886;1.861954680023088;-;0.6753099588297283;0.6420981670532656;0.6434265311984797;0.04723738927920884
C41;Bone and articular cartilage, NOS;20.0;-;-;1.636929120969062;1.708856433274852;-;-;-;1.261548424536276;-;0.4437108425181477;0.9790483649892304;0.5342736549660737;1.355298199486342;2.056301536057247;0.7772967174759621;-;-;3.854307188282906;0.6753099588297283;0.6660418871618091;0.6244780647054272;0.05375186497755813
C43;Malignant melanoma of skin;335.0;-;-;1.091286080646041;0.5696188110916175;4.236480332140058;7.620084365219758;6.659056316590563;7.989806688729747;9.474651188656782;12.86761443302628;16.1542980223223;17.63103061388043;21.0071220920383;23.30475074198214;33.42375885146637;21.53919055721886;35.37713892043868;46.25168625939487;11.31144181039795;9.95659553629035;7.661869073778389;0.8068749397380004
C44;Malignant neoplasms of skin;870.0;-;-;0.5456430403230207;-;-;0.5442917403728398;0.9512937595129377;1.682064566048368;3.707472204257002;8.430506007844807;14.19620129234384;21.90521985360902;41.33659508433343;71.28511991665124;143.022596015577;165.8517672905852;290.4649300836018;404.7022547697052;29.37598320909319;22.89595589966054;14.35177318223704;1.526267664742365
C45;Mesothelioma;119.0;-;-;-;-;-;-;-;0.4205161415120919;0.4119413560285557;2.218554212590739;3.916193459956922;4.27418923972859;8.809438296661222;16.45041228845798;19.43241793689905;19.38527150149697;22.34345616027706;15.41722875313162;4.018094255036884;3.190928939932275;2.167032344035055;0.2792776071413039
C46;Kaposi's sarcoma;19.0;-;-;-;-;-;-;0.4756468797564689;1.261548424536276;0.8238827120571115;0.8874216850362955;1.468572547483846;-;-;-;1.554593434951924;2.153919055721886;5.585864040069264;3.854307188282906;0.6415444608882419;0.528312953867417;0.3801705248553796;0.0323530936766625
C47,C49;Soft tissues;132.0;1.899972767057006;0.5879516938888301;0.5456430403230207;2.27847524436647;3.177360249105043;1.63287522111852;3.805175038051751;1.682064566048368;3.707472204257002;3.549686740145182;7.342862737419228;7.479831169525031;6.098841897688539;7.539772298876573;10.10485732718751;10.76959527860943;18.61954680023088;11.56292156484872;4.457045728276207;4.009352658844802;3.287633967266845;0.3066929443570565
C48;Retroperitoneum and peritoneum;15.0;0.6333242556856685;-;-;-;-;-;-;-;-;-;0.9790483649892304;0.5342736549660737;2.710596398972684;2.056301536057247;0.7772967174759621;2.153919055721886;1.861954680023088;-;0.5064824691222963;0.4540544561319356;0.362830075477863;0.03844681195909194
C50;Breast;57.0;-;-;-;-;-;-;0.4756468797564689;-;0.8238827120571115;1.331132527554443;0.9790483649892304;3.739915584762516;3.388245498715855;5.483470762819326;10.88215404466347;7.538716695026601;7.447818720092354;15.41722875313162;1.924633382664726;1.571715204412001;1.063778196844913;0.1354256984026914
C60;Penis;35.0;-;-;-;-;-;-;0.4756468797564689;-;-;0.8874216850362955;1.468572547483846;0.5342736549660737;3.388245498715855;1.370867690704832;5.441077022331735;6.461757167165658;11.17172808013853;7.708614376565812;1.181792427952025;0.9357891583016218;0.6210803625319932;0.06780752519500721
C61;Prostate;5568.0;-;-;-;-;-;-;-;-;1.647765424114223;17.74843370072591;105.2476992363423;273.0138376876636;516.3686140042963;797.8449959902119;942.8609182983421;968.1866155469877;1009.179436572514;840.2389670456735;188.0062925381964;148.9818775824378;99.72298139621994;12.43042915877539
C62;Testis;130.0;0.6333242556856685;-;-;2.848094055458087;9.002520705797624;14.15158524969383;11.89117199391172;7.148774405705564;7.003003052485449;3.105975897627034;0.9790483649892304;2.671368274830368;1.355298199486342;1.370867690704832;-;2.153919055721886;-;7.708614376565812;4.389514732393234;4.382824340224079;4.244818743479934;0.3103226614991406
C63;Male genital organs, NOS;5.0;-;-;-;-;-;-;0.4756468797564689;-;-;-;-;-;2.032947299229513;-;-;1.076959527860943;-;-;0.1688274897074321;0.1564818371016473;0.1206263000331781;0.0125421842972262
C64;Kidney;514.0;4.433269789799679;1.17590338777766;-;1.139237622183235;0.5295600415175072;1.08858348074568;1.426940639269406;1.261548424536276;4.943296272342669;12.42390359050814;19.09144311728999;26.17940909333761;42.0142441840766;61.68904608171743;71.51129800778851;74.31020742240507;67.03036848083117;65.5232222008094;17.35546594192402;14.46640833708686;10.45399257413128;1.23682606683494
C65;Renal pelvis;77.0;-;-;-;-;-;-;-;0.4205161415120919;0.4119413560285557;1.774843370072591;0.9790483649892304;3.205641929796442;4.065894598459026;10.28150768028624;19.43241793689905;9.692635750748487;5.585864040069264;19.27153594141453;2.599943341494454;2.083337252141139;1.414558877997947;0.2026534369684474
C66;Ureter;36.0;-;-;-;-;-;-;-;0.4205161415120919;0.4119413560285557;0.4437108425181477;0.4895241824946152;2.671368274830368;2.710596398972684;2.056301536057247;6.995670457283659;2.153919055721886;13.03368276016162;7.708614376565812;1.215557925893511;0.9620339206597066;0.6431780279486271;0.08096535130519555
C67;Bladder;877.0;-;-;-;-;0.5295600415175072;0.5442917403728398;0.4756468797564689;0.8410322830241839;2.059706780142779;3.993397582663329;12.72762874486;34.19351391782872;56.24487527868319;90.47726758651889;150.7955631903367;180.9292006806384;221.5726069227475;277.5101175563692;29.61234169468359;23.09821194024227;14.81694707979418;1.748937809830287
C68;Urinary organs, NOS;12.0;-;-;-;-;-;-;-;-;0.4119413560285557;-;-;0.5342736549660737;1.355298199486342;2.056301536057247;0.7772967174759621;-;5.585864040069264;3.854307188282906;0.405185975297837;0.3286298994443709;0.2247351921128075;0.02567226143094237
