icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRi
C00;Lip;14;0.584802161428789;-;-;-;-;-;-;-;-;0.436031934978918;0.415610323760442;0.449236298292902;-;-;1.41987973618634;-;3.36134453781513;3.47255380288048;0.429258899840101;0.2442886844161787;0.1976552300171328;0.01652643650724706
C01;Base of tongue;18;-;-;-;-;-;-;-;0.496970961986691;-;0.872063869957836;0.831220647520884;1.34770889487871;1.53251224732704;1.66725020423815;1.41987973618634;-;1.68067226890756;-;0.551904299794416;0.4375991525658451;0.3257304301763549;0.04082969522086755
C02;Tongue;49;-;-;-;-;-;-;-;-;0.941659486513082;1.30809580493675;2.49366194256265;3.14465408805031;2.55418707887841;3.89025047655568;2.12981960427952;5.05546568061012;3.36134453781513;4.3406922536006;1.50240614944035;1.046062094324785;0.7359908084377119;0.08227777566922612
C03;Gum;18;-;-;-;-;-;-;-;-;-;0.872063869957836;-;0.449236298292902;1.02167483155136;1.66725020423815;1.41987973618634;2.16662814883291;1.68067226890756;2.60441535216036;0.551904299794416;0.3345522298146442;0.2326670978357807;0.02714683927972361
C04;Floor of mouth;38;-;-;-;-;-;-;-;-;-;0.436031934978918;2.07805161880221;2.69541778975741;5.10837415775681;3.89025047655568;2.12981960427952;0.722209382944303;0.840336134453782;3.47255380288048;1.16513129956599;0.8702073182608054;0.6303066248377895;0.08165637093611178
C05;Palate;21;-;-;-;-;0.526011256640892;-;-;-;0.470829743256541;0.872063869957836;0.831220647520884;0.898472596585804;2.55418707887841;2.22300027231753;0.709939868093172;1.44441876588861;0.840336134453782;-;0.643888349760152;0.5181364395532059;0.4018566105812912;0.04541830942803582
C06;Mouth, NOS;21;-;-;-;-;0.526011256640892;-;-;-;0.941659486513082;-;-;0.449236298292902;1.53251224732704;3.3345004084763;2.83975947237269;0.722209382944303;2.52100840336134;-;0.643888349760152;0.4645438144874365;0.3545077490948465;0.04810682080467199
C07;Parotid gland;31;-;-;-;-;-;-;0.988279010930366;0.496970961986691;0.470829743256541;0.436031934978918;1.66244129504177;2.24618149146451;-;1.11150013615877;4.25963920855903;2.88883753177721;3.36134453781513;0.868138450720121;0.950501849645938;0.6909103579454889;0.4850696019962119;0.0583423431443908
C08;Salivary glands, NOS;6;-;-;-;-;-;-;-;-;-;-;-;-;-;0.555750068079383;1.41987973618634;0.722209382944303;0.840336134453782;0.868138450720121;0.183968099931472;0.09635532831939062;0.06083456352142084;0.009877661148249839
C09;Tonsil;46;-;-;-;-;-;-;-;-;0.470829743256541;-;1.66244129504177;1.79694519317161;7.15172382085953;5.55750068079383;4.25963920855903;1.44441876588861;1.68067226890756;2.60441535216036;1.41042209947462;1.03656033033113;0.7571060402679478;0.1044408222775628
C10;Oropharynx;22;-;-;-;-;-;-;-;-;-;-;0.415610323760442;1.79694519317161;2.55418707887841;2.77875034039692;2.12981960427952;1.44441876588861;1.68067226890756;-;0.67454969974873;0.4853584879485582;0.3436322583709447;0.04836486313003485
C11;Nasopharynx;5;-;-;-;-;-;0.520757389547358;-;-;0.470829743256541;-;-;0.449236298292902;-;0.555750068079383;-;-;0.840336134453782;-;0.153306749942893;0.1269986412615602;0.1087540104055476;0.009982369224248444
C12;Pyriform sinus;14;-;-;-;-;-;-;-;-;0.470829743256541;0.436031934978918;-;0.898472596585804;2.04334966310272;1.11150013615877;0.709939868093172;-;-;2.60441535216036;0.429258899840101;0.3113585114375159;0.2326504692890968;0.02834660130244249
C13;Hypopharynx;6;-;-;-;-;-;-;-;-;-;-;-;0.898472596585804;1.53251224732704;-;0.709939868093172;-;-;-;0.183968099931472;0.1518321642042954;0.1114381911183772;0.01570339044857372
