icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRi
C00;Lip;2.0;-;-;-;-;-;-;-;-;-;-;-;-;-;0.965866285471439;-;-;1.64249462083012;-;0.108693112063142;0.05505959762715876;0.03718846166829377;0.004829214817025917
C01;Base of tongue;14.0;-;-;-;-;-;-;-;0.896555434022486;-;1.59856768335571;0.773868024547094;1.61567854459677;1.76578612798418;2.89759885641432;-;-;3.28498924166023;1.55072418819589;0.760851784441994;0.5783204875649195;0.4347659080149947;0.04772887949933136
C02;Tongue;36.0;-;-;-;-;-;-;-;0.896555434022486;0.811543393225236;1.59856768335571;2.32160407364128;7.27055345068545;4.41446531996045;4.8293314273572;5.77542268874803;5.89092944139262;3.28498924166023;-;1.95647601713656;1.568039832937463;1.11760358236201;0.1394928355281766
C03;Gum;20.0;-;-;-;-;-;-;-;-;-;0.799283841677857;-;1.61567854459677;1.76578612798418;4.8293314273572;4.33156701656102;1.47273236034815;1.64249462083012;7.75362094097944;1.08693112063142;0.6877159584086425;0.4764348019683752;0.0666859897946348
C04;Floor of mouth;15.0;-;-;-;-;-;-;-;-;-;0.799283841677857;-;5.65487490608868;4.41446531996045;0.965866285471439;-;-;-;1.55072418819589;0.815198340473565;0.6701075225816098;0.4874602490477593;0.05915494832332557
C05;Palate;17.0;-;-;-;-;0.883470271225373;-;-;-;0.811543393225236;1.59856768335571;0.773868024547094;4.03919636149192;2.64867919197627;1.93173257094288;1.44385567218701;1.47273236034815;-;-;0.923891452536707;0.8095468175633561;0.6230491238344771;0.07062961138388779
C06;Mouth, NOS;14.0;-;-;-;-;-;-;-;-;-;-;-;0.807839272298384;-;2.89759885641432;5.77542268874803;5.89092944139262;-;3.10144837639178;0.760851784441994;0.486470063848687;0.3091665266552106;0.04739307002228355
C07;Parotid gland;12.0;-;-;-;-;-;-;-;0.896555434022486;-;0.799283841677857;1.54773604909419;0.807839272298384;1.76578612798418;0.965866285471439;4.33156701656102;1.47273236034815;-;-;0.652158672378852;0.5618462445953805;0.4124168275068777;0.05555773110946793
C08;Salivary glands, NOS;5.0;-;-;-;-;-;0.891496019470273;-;-;-;-;1.54773604909419;-;-;-;1.44385567218701;-;-;1.55072418819589;0.271732780157855;0.2295691568470816;0.185337218397051;0.0194135540294349
C09;Tonsil;31.0;-;-;-;-;-;-;-;-;0.811543393225236;1.59856768335571;5.41707617182966;5.65487490608868;4.41446531996045;3.86346514188576;2.88771134437402;4.41819708104446;-;-;1.6847432369787;1.437452755379626;1.036074234182803;0.1231626123254004
