icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRi
C00;Lip;2;-;-;-;-;-;-;-;-;-;2.299855109128125;-;-;3.759963904346518;-;-;-;-;-;0.334612669104878;0.3489880528562947;0.2883898627215482;0.03029450535512179
C01;Base of tongue;7;-;-;-;-;-;-;-;-;-;-;-;-;7.519927808693036;-;6.118453255017132;17.27861771058316;11.58882836945185;12.46727340730582;1.17114434186707;1.145683360064406;0.716232863437684;0.0681686599229181
C02;Tongue;11;-;-;-;-;-;-;-;-;2.15229650036589;2.299855109128125;-;2.97344711724302;-;9.679136621013406;12.23690651003426;8.639308855291578;11.58882836945185;24.93454681461164;1.84036968007683;1.782350028787193;1.190189174563683;0.1466006454036717
C03;Gum;6;-;-;-;-;-;-;-;-;-;-;-;5.94689423448604;-;-;12.23690651003426;8.639308855291578;11.58882836945185;-;1.00383800731463;1.01259531017054;0.6269511299803019;0.09087768491957693
C04;Floor of mouth;11;-;-;-;-;-;-;-;-;-;-;7.637863435001782;8.920341351729059;7.519927808693036;4.839568310506703;6.118453255017132;-;11.58882836945185;-;1.84036968007683;1.938891925753821;1.365004194429776;0.1750274188532241
C05;Palate;2;-;-;-;-;-;-;-;-;-;-;-;2.97344711724302;-;-;-;-;11.58882836945185;-;0.334612669104878;0.2942951107290997;0.17688202653698;0.01486613046751684
C06;Mouth, NOS;5;-;-;-;-;-;-;-;-;-;2.299855109128125;-;-;-;4.839568310506703;18.35535976505139;-;-;-;0.836531672762194;0.9052333830107786;0.6502855511639164;0.127392702439566
C07;Parotid gland;4;-;-;-;-;-;1.984954048313782;1.952629215238318;-;-;-;2.545954478333928;-;-;-;-;-;-;12.46727340730582;0.669225338209755;0.5785203760050802;0.4655881677326271;0.03241243474447764
C08;Salivary glands, NOS;3;-;-;-;-;-;-;-;-;-;-;5.091908956667855;2.97344711724302;-;-;-;-;-;-;0.501919003657316;0.5348404540013311;0.3735333325231135;0.04031865021639769
C09;Tonsil;15;-;-;-;-;-;-;-;-;2.15229650036589;4.59971021825625;5.091908956667855;-;11.27989171303956;9.679136621013406;12.23690651003426;-;34.76648510835555;-;2.50959501828658;2.495006194147397;1.819856173845169;0.224945869321469
C10;Oropharynx;8;-;-;-;-;-;-;-;-;-;4.59971021825625;2.545954478333928;-;-;-;18.35535976505139;17.27861771058316;-;-;1.33845067641951;1.396429675924518;0.9431737094189309;0.1274238690648133
C11;Nasopharynx;11;-;-;-;-;-;-;-;2.084332075786314;8.609186001463561;-;2.545954478333928;8.920341351729059;-;4.839568310506703;-;8.639308855291578;-;-;1.84036968007683;1.828352469520709;1.357302600488968;0.1349058312486773
C12;Pyriform sinus;4;-;-;-;-;-;-;-;-;-;-;-;2.97344711724302;3.759963904346518;-;6.118453255017132;8.639308855291578;-;-;0.669225338209755;0.7227447970082527;0.4780985945168399;0.06423867950279272
C13;Hypopharynx;6;-;-;-;-;-;-;-;-;-;-;2.545954478333928;5.94689423448604;-;4.839568310506703;-;8.639308855291578;-;12.46727340730582;1.00383800731463;1.026072111151695;0.6590899982007838;0.06663987088509904
C14;Lip, oral cavity and pharynx, NOS;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.639308855291578;-;-;0.167306334552439;0.1727861771058316;0.08639308855291578;-
C15;Oesophagus;49;-;-;-;-;-;-;-;2.084332075786314;2.15229650036589;4.59971021825625;2.545954478333928;14.8672355862151;30.07971123477214;53.23525141557374;61.18453255017131;34.55723542116631;34.76648510835555;37.40182022191747;8.1980103930695;8.570554020857625;5.98251799875436;0.8501110658529432
C16;Stomach;66;-;-;-;-;-;-;3.905258430476636;2.084332075786314;2.15229650036589;6.899565327384376;7.637863435001782;23.78757693794416;48.87953075650474;24.19784155253351;73.42143906020557;60.47516198704103;92.71062695561479;37.40182022191747;11.042218080461;11.13996780335659;7.640742503107028;0.9601889831942434
C17;Small intestine;18;-;-;-;-;2.63185598484051;-;-;-;2.15229650036589;-;2.545954478333928;5.94689423448604;11.27989171303956;14.51870493152011;24.47381302006853;17.27861771058316;11.58882836945185;-;3.0115140219439;3.210338952938005;2.311823157926979;0.3172427726154559
