icd-o-3;label;Tot;00-;05-;10-;15-;20-;25-;30-;35-;40-;45-;50-;55-;60-;65-;70-;75-;80-;85+;CR;ESR;WSR;CRI
C00;Lip;6;-;-;-;-;-;-;-;-;-;-;-;-;0.9757239871985014;-;3.328617791462095;3.896964264837691;2.916557295768075;-;0.3529204164460914;0.2557495913582225;0.1591537444443993;0.02151939313966844
C01;Base of tongue;31;-;-;-;-;-;-;-;-;-;1.548143389040693;3.264213610138647;6.206774250753679;5.854343923191008;9.158347834050737;6.657235582924191;3.896964264837691;-;-;1.823422151638139;1.645978907293834;1.185408800135544;0.1633117938741102
C02;Tongue;55;-;-;-;-;-;0.944983084802782;0.9334627735045926;0.8240626287597856;4.019712670938281;1.548143389040693;4.896320415207971;8.866820358219542;13.66013582077902;6.105565222700491;6.657235582924191;5.845446397256537;8.749671887304226;4.860031104199066;3.235103817422505;2.83362959414582;2.103830449708745;0.24198894328058
C03;Gum;12;-;-;-;-;0.8848069793574532;-;-;0.8240626287597856;-;-;-;2.660046107465863;1.951447974397003;3.052782611350246;3.328617791462095;-;2.916557295768075;-;0.7058408328921828;0.627931448891562;0.4774266999972877;0.06348865788113889
C04;Floor of mouth;66;-;-;-;-;-;-;0.9334627735045926;0.8240626287597856;0.8039425341876563;4.644430167122079;8.16053402534662;16.84695868061713;10.73296385918352;13.73752175107611;4.992926687193143;5.845446397256537;2.916557295768075;4.860031104199066;3.882124580907005;3.517079445424295;2.552899081322351;0.3079090004454277
C05;Palate;25;-;-;-;-;-;-;-;-;0.8039425341876563;1.548143389040693;0.8160534025346617;7.980138322397589;2.927171961595504;6.105565222700491;6.657235582924191;-;-;4.860031104199066;1.470501735192048;1.339476637664778;0.9588320607406516;0.1341012558764065
C06;Mouth, NOS;24;-;-;-;-;-;-;-;-;-;2.322215083561039;4.896320415207971;0.8866820358219544;7.805791897588011;1.526391305675123;3.328617791462095;-;2.916557295768075;9.720062208398133;1.411681665784366;1.236068382955078;0.9073950756307861;0.1037762078570426
C07;Parotid gland;26;-;-;-;-;-;-;2.800388320513778;-;-;1.548143389040693;0.8160534025346617;1.773364071643909;3.902895948794006;3.052782611350246;6.657235582924191;5.845446397256537;5.833114591536151;14.5800933125972;1.529321804599729;1.305936978512774;0.9140136670097412;0.1027015424635347
C08;Salivary glands, NOS;5;-;-;-;-;-;-;-;-;-;-;-;-;1.951447974397003;-;1.664308895731048;1.948482132418846;2.916557295768075;-;0.2941003470384095;0.2156368811978392;0.1454117046935299;0.01807715023689482
C09;Tonsil;54;-;-;-;-;-;-;-;-;1.607885068375313;4.644430167122079;4.896320415207971;10.64018442986345;9.757239871985012;13.73752175107611;6.657235582924191;7.793928529675383;-;4.860031104199066;3.176283748014822;2.860374374106701;2.083361711972696;0.2593671471150638
C10;Oropharynx;47;-;-;-;-;-;-;-;-;-;3.096286778081386;4.896320415207971;10.64018442986345;11.70868784638202;7.631956528375615;8.321544478655237;3.896964264837691;2.916557295768075;-;2.764543262161049;2.44535741539028;1.773490133046691;0.231207205820616
C11;Nasopharynx;13;-;-;-;-;-;-;1.866925547009185;-;0.8039425341876563;0.7740716945203465;2.448160207603986;2.660046107465863;0.9757239871985014;1.526391305675123;-;-;-;4.860031104199066;0.7646609022998647;0.7305619279093546;0.5446270954010541;0.05526103238230329
C12;Pyriform sinus;59;-;-;-;-;-;-;-;-;-;2.322215083561039;11.42474763548527;9.753502394041497;18.53875575677153;7.631956528375615;6.657235582924191;1.948482132418846;5.833114591536151;-;3.470384095053233;3.076731439000797;2.253014414612068;0.2812458257215433
